Date,Tweet_Text,Source,User_ID,Lat,Lng
Fri Dec 06 22:48:27 +0000 201,RT @southpointlv: Tonight\u2019s a special night for the TOP 15 competitors in each rodeo event...it\u2019s time for them to officially get their Bac\u2026,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",20423163.0,-115.175203,36.011815000000006
Fri Dec 06 22:48:32 +0000 201,RT @naval_service: This weekend the crew of our newest ship L\u00c9 George Bernard Shaw are looking forward to taking part in the #Rathmullan #P\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",127565800.0,-7.866291,54.921032
Fri Dec 06 22:48:40 +0000 201,"Wawa new craft beer release event. It's a coffee bee, of course. No, I'm not making this up.""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",296345039.0,-75.192037,40.141302
Fri Dec 06 22:48:42 +0000 201,RT @adiraina: Ready to go! @VX_westplmbeach https://t.co/zuGh5E6uoC,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.05e+18,-93.301344,44.824469
Fri Dec 06 22:48:43 +0000 201,"Join @leithfestival on Sunday from 12noon in our #Leith Community Centre to take part in their banner making projec\u2026 https://t.co/G1aiFSnVd4,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",8.31e+17,-3.203009,55.94319599999999
Fri Dec 06 22:48:48 +0000 201,RT @Sunrise_Esports: We are popping off in our Mario Kart event! We had over 25 people show up. If you didn\u2019t get to see how much fun we ha\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.03e+18,-112.240966,33.675919
Fri Dec 06 22:48:48 +0000 201,"https://t.co/j1TR7O4Ljq,display_text_range:[0,0]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",362612880.0,-79.378614,43.656686
Fri Dec 06 22:48:49 +0000 201,RT @therayzng: she wouldnt be that foolish to pay 5m for an event.Rather She is paid to attend events as a big Brand that she is...As a mat\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.18e+18,7.029838000000001,5.498543
Fri Dec 06 22:48:52 +0000 201,"RT @Sunrise_Esports: Welcome to the Esports corner. This is located in the @SunriseMustangs library. This will have any gamin, events or c\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.03e+18,-112.240966,33.675919
Fri Dec 06 22:48:56 +0000 201,"RT @Sunrise_Esports: Welcome to the Esports corner. This is located in the @SunriseMustangs library. This will have any gamin, events or c\u2026""","\u003ca href=""https://ctrlq.org"" rel=""nofollow""\u003eTwitter bot igreedxl\u003c/a\u003e",9.79e+17,-112.240966,33.675919
Fri Dec 06 22:49:02 +0000 201,RT @Sunrise_Esports: We are popping off in our Mario Kart event! We had over 25 people show up. If you didn\u2019t get to see how much fun we ha\u2026,"\u003ca href=""https://ctrlq.org"" rel=""nofollow""\u003eTwitter bot igreedxl\u003c/a\u003e",9.79e+17,-112.240966,33.675919
Fri Dec 06 22:49:02 +0000 201,RT @WoOLateModels: It may be snowing where some of you fans live... but it won\u2019t be this weekend in Bulls Gap!\n\nTurn into @dirtvision this\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",113800056.0,-80.631132,35.401981
Fri Dec 06 22:49:07 +0000 201,RT @abiasiello: So glad I popped by the Shepard Book Fair after school today! \ud83d\udcdaWhat a beautiful event! Brava @Andrea_Trudeau and all those\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1641224258.0,-87.846835,42.166051
Fri Dec 06 22:49:09 +0000 201,Tengku Permaisuri Selangor as launcher ni bukan kaleng kaleng punya event \ud83e\udd7a,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",413960531.0,101.552669,3.0512200000000003
Fri Dec 06 22:49:15 +0000 201,"RT @pgcps: We are seeking dynamic educators to #TeachWithUs! \n\nAttend our teacher hiring event  tomorro, Saturday, Dec. 7 at Dr. Henry A.\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",39528861.0,-77.23696899999999,38.805115
Fri Dec 06 22:49:18 +0000 201,RT @muhammadnajem20: How Russian Pilots Bombed Syrian Civilians\nEvents have been repeated over and over for eight years and no one can stop\u2026,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",141030310.0,29.005223,41.021321
Fri Dec 06 22:49:24 +0000 201,RT @stayinyour_lena: Friendly reminder that if you sell tickets for more than face value and prevent someone from attending an event due to\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.14e+18,-96.699604,33.194651
Fri Dec 06 22:49:24 +0000 201,RT @itisconor: Look at home and if you can swap or trade anything that may be unused or you think could benefit another family or child thi\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",3201879418.0,-5.928413,54.59586899999999
Fri Dec 06 22:49:28 +0000 201,\ud83c\udfa4\ud83c\udfbc #PatrickBruel \u00e0 vendre ! carr\u00e9 or,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",603462572.0,4.460579,50.684121000000005
Fri Dec 06 22:49:30 +0000 201,#ivytechlawrenceburg #christmas party with mzboggled @ The Lawrenceburg Event Center https://t.co/hVWKyJkdHd,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",16151418.0,-84.86940200000001,39.10306
Fri Dec 06 22:49:38 +0000 201,RT @markpaaa: More from the Warren archives. The financial crash of 2008 was the most destabilizing event in my life. Only *one* Presidenti\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",141861732.0,-118.411907,34.020789
Fri Dec 06 22:49:40 +0000 201,"RT @YONASMITH3: For those who will join us tomorrow to support Edward Barber at Evoliving Ground,Nuvali,Sta.Rosa Laguna. The meet up time\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.09e+18,125.84606399999998,6.6850130000000005
Fri Dec 06 22:49:43 +0000 201,RT @mourjp: Umpisa pa lang yan ng mga paparating na international award events/red carpet na aattendan mo.. so proud of you Nadz! \ud83d\udc4f\ud83c\udffb\ud83d\udc9c https\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",589762087.0,138.402142,36.917168
Fri Dec 06 22:49:46 +0000 201,@kabercrombieLHS you are a brilliant facilitator and you made the event run so smoothly. We appreciate all the hard\u2026 https://t.co/HgCEnNFRS6,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2762015320.0,-3.696995,55.897391000000006
Fri Dec 06 22:49:52 +0000 201,RT @takvera: Ecumenical Faith groups conducted a die-in event at #COP25 with personal testimonies on #climatechange induced extreme weather\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",498719627.0,-3.617395,40.467169
Fri Dec 06 22:49:57 +0000 201,RT @itisconor: Look at home and if you can swap or trade anything that may be unused or you think could benefit another family or child thi\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",45118659.0,-5.928413,54.59586899999999
Fri Dec 06 22:49:59 +0000 201,RT @DennisJMatthews: Really beautiful moment here at Reagan Airport as an @HonorFlightNet arrived with WW2 veterans for Pearl Harbor Day ev\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",131195984.0,-77.10199899999999,38.880845
Fri Dec 06 22:50:01 +0000 201,"@sscfctunes @Valeloyal The political minds organising that event would nearly be a match for Big Mervyn and uncle Andy.,display_text_range:[23,119]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",52666147.0,-8.761319,52.518415000000005
Fri Dec 06 22:50:08 +0000 201,RT @BULKHOMME: \uff0f\n#\u30e4\u30de\u30cf\u30a4\u30e4\u30db\u30f3 \n\u00d7\n#BULKHOMME \n\uff3c\n\n12/7(\u571f)\u301c8(\u65e5)\u306b #\u30e8\u30c9\u30d0\u30b7\u30ab\u30e1\u30e9 \u30a2\u30ad\u30d0\u5e97\u3067\u958b\u50ac\u306eYamaha\u3055\u3093\u30dd\u30c3\u30d7\u30a2\u30c3\u30d7\u30b9\u30c8\u30a2\u306b\u30d0\u30eb\u30af\u30aa\u30e0\u306e\u53c2\u52a0\u304c\u6c7a\u5b9a\u2728\n\u8c6a\u83ef\u306a\u30d7\u30ec\u30bc\u30f3\u30c8\u30ad\u30e3\u30f3\u30da\u30fc\u30f3\u5b9f\u65bd\u3057\u307e\u3059\uff01\n\n\u25bc\u5fdc\u52df\u65b9\u6cd5\n\u30fb@BUL\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.63e+17,139.689695,35.632374
Fri Dec 06 22:50:11 +0000 201,RT @martingeddes: What I still find irritating is the patronising tone that I get when I say that I've spent thousands of hours applying my\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",3350124899.0,-0.088161,51.489263
Fri Dec 06 22:50:11 +0000 201,Excited to see this subject adapted into a feature film and kudos to @MarkRuffalo for bringing his clout to the iss\u2026 https://t.co/kIkn8ZkIyC,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",33649157.0,-118.411907,34.020789
Fri Dec 06 22:50:12 +0000 201,"@MarianKeyes I must give my apols for your event tmrw @Sage_Gateshead my 15 y o has a BIG football match v Man City\u2026 https://t.co/wAh2d7f4mt,display_text_range:[13,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1346186522.0,-1.440702,54.97792
Fri Dec 06 22:50:14 +0000 201,"@nidsd123 There have been private gatherings but CFNM events like this is new to the Philly scene:),display_text_range:[10,99]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.17e+18,-75.117998,40.004866
Fri Dec 06 22:50:17 +0000 201,RT @martingeddes: What I still find irritating is the patronising tone that I get when I say that I've spent thousands of hours applying my\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.16e+18,-0.088161,51.489263
Fri Dec 06 22:50:18 +0000 201,RT @KateStewart22: Very touching to see kind words and messages from our Saudi friends here \u2764 \n\nThey are all shocked and saddened by the te\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2986758300.0,50.201761,26.307814
Fri Dec 06 22:50:29 +0000 201,"RT @drkelseileann: My first photo *real* business photo shoo, my 22nd birthday, graduating with my doctorate degree + my first live event\u2026""","\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",309220776.0,-71.088712,42.31367
Fri Dec 06 22:50:35 +0000 201,"Today we walked the neighborhood and passed out flyers for our upcoming Holiday in the Park \ud83c\udf84 Celebration \ud83c\udfb6 \ud83c\udf6a on Su\u2026 https://t.co/cMuObl1WQ6,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.2e+18,-96.751592,32.803823
Fri Dec 06 22:50:42 +0000 201,RT @BeanPhoto: Speakers and compere from @MorecambeBID's An Evening With Eden event at The Platform last weekend. https://t.co/74UKHQ8nNk,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",8.24e+17,-2.856345,54.047795
Fri Dec 06 22:50:42 +0000 201,RT @PatCarrollTouch: Who\u2753\n@webioHQ co-founders Cormac O\u2019Neill &amp; @PaulSweeney @StartupGrindLIM \n\nWhen\u2753\nNext Thursday 12th Dec 6-8.30pm \n\nWhe\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",10836092.0,-9.110049,52.858974
Fri Dec 06 22:51:01 +0000 201,RT @THDMMerkel: Wrapping up day 2 of our Women In Pro Event with Shane O\u2019Kelly speaking about the Importance of Diversity and Inclusion! I\u2019\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.49e+17,-84.470729,33.861402000000005
Fri Dec 06 22:51:02 +0000 201,RT @markpaaa: More from the Warren archives. The financial crash of 2008 was the most destabilizing event in my life. Only *one* Presidenti\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",2192491880.0,-118.411907,34.020789
Fri Dec 06 22:51:10 +0000 201,"@SamHeughan @Writer_DG has changed the lives of millions through her beautiful #Outlander book series and no, scre\u2026 https:\/\/t.co\/dshYPZD8WB"",display_text_range:[12,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1517984084.0,-93.459429,44.8462
Fri Dec 06 22:51:12 +0000 201,"RT @adeline_whitney: \u201cWe must be mindful of inclusivit, for example, can sex workers with language barriers feel included at your event?\u201d\u2026""","\u003ca href=""http://www.samruston.co.uk"" rel=""nofollow""\u003eFlamingo for Android\u003c/a\u003e",1573048484.0,-0.159403,51.542437
Fri Dec 06 22:51:16 +0000 201,"New Years in Austin is about to be poppin\u2019 \ud83c\udf89\u2728 use my promo code \u201clalalalestie\u201d at checkout for a discount!\u2026 https://t.co/JUf20HePYe,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",289120846.0,-97.754724,30.323346
Fri Dec 06 22:51:19 +0000 201,Queria tacar fogo em todo racista tipo literalmente mesmo,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",47331705.0,-46.882328,-23.511029
Fri Dec 06 22:51:24 +0000 201,"The lesson here is quite clear. NEVER lift a finger for these arrogan, entitled pricks, because it will never be g\u2026 https:\/\/t.co\/1Q6A8f28Dv""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",124834823.0,-73.82938399999999,40.912499
Fri Dec 06 22:51:26 +0000 201,RT @pinkshenaniganz: \u201cI love you like Kenny loves to dance. and Kenny only loves to wear pants!\u201d @hobojohnson https://t.co/n3pol6kpek,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1368274230.0,-74.22274300000001,40.876077
Fri Dec 06 22:51:27 +0000 201,RT @PrestonSteve933: Such an important message. It's why we've been doing this event for 22 years and counting. https://t.co/tpViFQUb3n,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",17202713.0,-75.117998,40.004866
Fri Dec 06 22:51:28 +0000 201,"RT @L10MixedIt: ATLANTA- I\u2019m her, and ready to chop it up with ya\u2019ll tomorrow. If you haven\u2019t purchased your tickets yet please hit the fo\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",3031082526.0,-84.43310600000001,33.767195
Fri Dec 06 22:51:34 +0000 201,RT @GariSokolova: Looks a bit contradictory that the @Europarl_EN is trying to promote the use of #TapWater through the future #DWD and at\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2863351865.0,4.374077,50.838467
Fri Dec 06 22:51:36 +0000 201,"So Today We Have Announced Our\nNo One Should Have No One\nEvent\nPlease Let People Know\nIt's Imperative To Spend Time\u2026 https://t.co/1kRrACknM0,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",351875154.0,-1.13067,52.626264
Fri Dec 06 22:51:37 +0000 201,"The most ambitious crossover event in history https://t.co/YmSoq5BSOJ,display_text_range:[0,45]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.83e+17,-118.411907,34.020789
Fri Dec 06 22:51:44 +0000 201,RT @gimmemahfood: Upt. party culture is becoming unbearable. Unnu dvn look like u wanna be there... n u arrive like 45 mins before the even\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",2405569008.0,-77.275953,18.115407
Fri Dec 06 22:51:44 +0000 201,RT @friendsrandall: Today we walked the neighborhood and passed out flyers for our upcoming Holiday in the Park \ud83c\udf84 Celebration \ud83c\udfb6 \ud83c\udf6a on Sunday\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",397014675.0,-96.751592,32.803823
Fri Dec 06 22:51:46 +0000 201,#ExtinctionRebellion,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1306197774.0,153.369361,-27.954221
Fri Dec 06 22:51:48 +0000 201,"@SmithCalledGuy Thanks for your huge contribution to making this event the success it was Guy and for being a fabul\u2026 https://t.co/jenkb7RELt,display_text_range:[16,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1129030908.0,-0.1091819999999999,51.546926
Fri Dec 06 22:51:49 +0000 201,RT @martingeddes: What I still find irritating is the patronising tone that I get when I say that I've spent thousands of hours applying my\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",1.16e+18,-0.088161,51.489263
Fri Dec 06 22:51:57 +0000 201,RT @itskyleharris: Hey Nashville! I\u2019d love for you to join me tomorrow as I launch my first house show series @1403Nashville along with the\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.17e+18,-86.791549,36.200008
Fri Dec 06 22:51:59 +0000 201,RT @JamesRCBedford: Take time today to reflect on the events of 30 years ago at Ecole Polytehnique de Montreal and violence perpetrated tow\u2026,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",2941384740.0,-97.152676,49.853806
Fri Dec 06 22:52:00 +0000 201,RT @gabeolivero: We got @PlantsvsZombies play create event brought to you by @EA over here at @368 tomorrow December 7th from 2pm-6pm\n\nWe\u2019r\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",26093277.0,-73.968542,40.780709
Fri Dec 06 22:52:00 +0000 201,#NAME?,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2873676336.0,-83.817465,34.111324
Fri Dec 06 22:52:05 +0000 201,RT @LAOpera: Looks like @kanyewest has been bitten by the opera bug - can\u2019t say we blame him. \n\nLooking forward to following along this wee\u2026,"\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",2901677965.0,-118.411907,34.020789
Fri Dec 06 22:52:10 +0000 201,RT @Leithcomcentre: Join @leithfestival on Sunday from 12noon in our #Leith Community Centre to take part in their banner making project. A\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",4824988691.0,-3.203009,55.94319599999999
Fri Dec 06 22:52:14 +0000 201,RT @stayinyour_lena: Friendly reminder that if you sell tickets for more than face value and prevent someone from attending an event due to\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2440973550.0,-96.699604,33.194651
Fri Dec 06 22:52:15 +0000 201,RT @MarcFarzetta: The Great @JClarkNBCS set a very high standard! Was my pleasure and HONOR to be apart of such an awesome event and organi\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.15e+18,-75.19009799999999,39.956024
Fri Dec 06 22:52:16 +0000 201,"This is why MOTD for cricket has never worked. A single wicket can have 30 mins of build u, it needs context""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",259178204.0,-1.550574,50.759712
Fri Dec 06 22:52:18 +0000 201,RT @martingeddes: What I still find irritating is the patronising tone that I get when I say that I've spent thousands of hours applying my\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",9.34e+17,-0.088161,51.489263
Fri Dec 06 22:52:19 +0000 201,RT @gabeolivero: We got @PlantsvsZombies play create event brought to you by @EA over here at @368 tomorrow December 7th from 2pm-6pm\n\nWe\u2019r\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.09e+18,-73.968542,40.780709
Fri Dec 06 22:52:19 +0000 201,"RT @BurrenKitchenG: @CarlHewitt01 @BorisJohnson Congratulations to Jeremy Corbyn ... Informe, clear honest His plan is economically and so\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",2467617200.0,-9.110049,52.858974
Fri Dec 06 22:52:22 +0000 201,RT @mourjp: Umpisa pa lang yan ng mga paparating na international award events/red carpet na aattendan mo.. so proud of you Nadz! \ud83d\udc4f\ud83c\udffb\ud83d\udc9c https\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1e+18,138.402142,36.917168
Fri Dec 06 22:52:27 +0000 201,RT @mbdfilms: Excited to see this subject adapted into a feature film and kudos to @MarkRuffalo for bringing his clout to the issue. My doc\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",38700230.0,-118.411907,34.020789
Fri Dec 06 22:52:27 +0000 201,RT @DeanGuitars: \ud83d\udd25 The Dean looked on point for AAA \ud83e\udd18\ud83c\udffc https://t.co/DUgV3Djpzs,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.98e+17,-82.44269399999999,27.996595000000003
Fri Dec 06 22:52:28 +0000 201,RT @markpaaa: More from the Warren archives. The financial crash of 2008 was the most destabilizing event in my life. Only *one* Presidenti\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2750799759.0,-118.411907,34.020789
Fri Dec 06 22:52:36 +0000 201,"RT @breweryjeweller: Upcoming events for #BreweryJewellery this weekend!\n\n07 12 #AnarchyAltMarket Christmas Edition 12 noon til 6p, bring\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",4096013163.0,-1.62785,55.051949
Fri Dec 06 22:52:38 +0000 201,Great to see one of two new mobile police stations funded agreed by @JohnPaulCampion out and about in the community\u2026 https://t.co/JAPqIyPV7c,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.01e+17,-2.762109,52.715233
Fri Dec 06 22:52:43 +0000 201,RT @markpaaa: More from the Warren archives. The financial crash of 2008 was the most destabilizing event in my life. Only *one* Presidenti\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.18e+18,-118.411907,34.020789
Fri Dec 06 22:52:45 +0000 201,RT @m_hamdy96: \u0627\u0644\u0642\u0645\u0631 \u0648\u0627\u0644\u0625\u062d\u0633\u0627\u0633 \u0648\u0627\u0644\u062c\u0645\u0627\u0644 \u0648\u0643\u0644 \u062d\u0627\u062c\u0629 \u062d\u0644\u0648\u0629 #\u0643\u0627\u0631\u0648\u0644_\u0633\u0645\u0627\u062d\u0647 https://t.co/VaYXamZo1Q,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.08e+17,55.695413,25.316325
Fri Dec 06 22:52:52 +0000 201,RT @MarioCreatura: I was at a brilliant community event this evening discussing mental health.\n\nThe other parliamentary candidates were inv\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",24263270.0,-0.092633,51.358931
Fri Dec 06 22:52:54 +0000 201,RT @gabeolivero: We got @PlantsvsZombies play create event brought to you by @EA over here at @368 tomorrow December 7th from 2pm-6pm\n\nWe\u2019r\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",1146885932.0,-73.968542,40.780709
Fri Dec 06 22:52:55 +0000 201,RT @amkingdarey: My KD people?\ud83c\udf84\ud83c\udf8a\ud83c\udf89\ud83c\udf84\n\nI am Inviting you to my Event @TheEventOfLife\nOn 30th December 2019\nFrom 11am \n\n@ FMA Event Center opp.\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",212321760.0,7.422322,10.511245
Fri Dec 06 22:52:57 +0000 201,"RT @getnorthern: Tory voter, and those as yet undecided; ask yourself this: Why is Johnson avoiding interviews? Why is Rees-Mogg sneaking\u2026""","\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",8.4e+17,-2.195693,53.187959
Fri Dec 06 22:52:58 +0000 201,"RT @sardesairajdeep: Was presented a kilo of onions at a book event in Mumbai! Didn\u2019t know whether to laugh or cry.. Gnigh, shubhratri..""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",135196529.0,72.87424399999999,19.17414
Fri Dec 06 22:52:58 +0000 201,\u7c73\u56fd\u5927\u5b66\u30b4\u30eb\u30d5\u30cb\u30e5\u30fc\u30b9: \u9752\u5cf6\u8ce2\u543e(\u30a6\u30a7\u30a4\u30af\u30d5\u30a9\u30ec\u30b9\u30c8\u5927R2\u5e74)\u304cUCLA\u306b\u8ee2\u6821\uff01 \u30ab\u30ea\u30d5\u30a9\u30eb\u30cb\u30a2\u5927\u30ed\u30b5\u30f3\u30bc\u30eb\u30b9\u6821\u306f1\u6708\u304b\u3089\u30b9\u30bf\u30fc\u30c8\u3059\u308b\u3082\u306e\u306e\u8a66\u5408\u306b\u51fa\u5834\u3067\u304d\u308b\u306e\u306f\u6765\u30b7\u30fc\u30ba\u30f32020\u5e748\u6708\u304b\u3089\u306b\u306a\u308b\u305d\u3046\u3067\u3059\u3002UCLA\u3067\u306f\u9752\u5cf6\u3001\u5409\u539f\u3001\u2026 https://t.co/LPemXlLGU5,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",241333089.0,-81.367773,28.501678
